160.52209863 7.05611139535
162.26575708 13.1495239191
163.92870184 18.7136120443
164.420725436 23.994260892
166.089257417 30.0057542785
167.36190736 35.4753567076
168.350733765 41.9595385794
169.201745828 46.3075092027
170.33528644 52.5081002195
171.367930351 58.0470382271
172.908533457 65.6843283397
174.663407302 72.6725316802
176.599917204 80.8517001892
178.637342912 89.6925127299
179.787675276 97.2353074889
181.429231639 105.534224391
183.215497941 113.549551467
185.188996139 123.203245943
186.390904777 131.905494914
187.862038979 139.90824036
189.633752422 148.238624655
192.232042458 157.470022602
193.422820997 165.277439624
195.075643 174.471127012
195.789814358 181.207337224
197.339564681 188.082079704
199.235850544 195.996523064
200.29657506 203.772426929
201.69947094 209.273453553
202.68969634 212.89038519
204.274254481 219.582365291
204.535428573 224.169806092
204.151690931 229.047188904
201.966717077 233.616011231
198.804887883 237.120002428
195.672241299 239.993845698
191.605299739 243.724803613
187.738011404 247.12176338
184.220662174 250.348544224
180.628172141 253.493418189
176.671160313 257.123553562
171.560024989 261.812483952
167.328228998 265.694721361
162.596213886 269.583328245
157.768873089 273.257702744
152.391953479 277.436271631
147.275242708 281.677827983
141.612341237 285.213698051
137.352566266 286.858947095
133.61997057 286.210393433
130.099390721 283.255473711
127.16876427 280.061019057
123.752500076 276.557857452
119.610578739 272.815338041
114.717213965 268.253728539
110.159198085 263.837008208
106.08682005 259.7289948
101.029609677 259.843119001
94.8518680454 263.700492416
92.3293822325 266.467201739
88.1873202981 270.116350385
85.5896943661 272.801154962
81.8873042317 276.046951806
78.3699779413 279.273820848
75.5783140987 282.74004485
72.7204907496 285.361880034
69.1190453903 289.269330459
66.6055587676 291.273573144
63.4763287287 292.937627184
61.5415916864 293.807518616
57.7910142691 294.683981373
53.6972547259 293.310863491
49.8760577711 290.028352592
47.6542485812 285.731060713
47.1787422842 281.792691979
47.1373021141 277.003554023
47.1418414954 272.926478287
47.2361139784 268.616232417
47.4716957806 265.2322866
47.7094975924 263.505637355
47.5289854204 259.447490617
47.1903707932 253.120821106
47.3743901161 248.577401164
47.4776690682 243.504664543
47.6560974991 238.51383523
47.8255422205 234.285490025
48.1486701692 229.01106857
48.6882472453 224.744858052
48.7130117192 220.80009973
49.567761625 216.546444834
50.2688319231 213.338865422
51.3670057929 207.805963994
53.6395145252 201.346567441
58.6799743568 199.890190828
63.9020977942 199.624782689
68.8236433847 199.031742768
74.3665247224 199.226311247
80.4040370997 198.967106975
85.8314009529 198.815119565
91.1634345969 198.448899117
97.5654713136 197.704447909
104.739127361 197.911429911
110.976281636 197.31825382
114.888364053 197.500478416
121.666110134 197.165605531
127.22915657 197.492557494
132.204428903 199.716343845
136.262173355 204.13947542
140.484795235 208.411349876
144.024321851 214.365811182
142.119733049 219.129985289
139.707133764 221.795828009
136.554290596 224.537386095
134.011592433 227.171741521
131.214286755 230.190523003
127.616182879 232.888035759
125.597296508 234.438470207
123.19929608 236.789245808
120.575865277 238.894294607
118.452660969 240.992976448
116.03108606 244.421314849
113.493999005 247.50308806
111.281067667 249.834940956
108.113656802 252.891597149
106.232688853 256.57822844
107.517950061 260.075380368
110.809711472 263.994456429
114.642069684 268.171819459
117.757757488 271.347343933
121.148236469 274.270772069
123.752500076 276.557857452
127.16876427 280.061019057
130.099390721 283.255473711
133.61997057 286.210393433
137.352566266 286.858947095
141.612341237 285.213698051
147.275242708 281.677827983
152.391953479 277.436271631
157.768873089 273.257702744
162.596213886 269.583328245
167.328228998 265.694721361
171.560024989 261.812483952
176.671160313 257.123553562
180.628172141 253.493418189
184.220662174 250.348544224
187.738011404 247.12176338
191.605299739 243.724803613
195.672241299 239.993845698
198.804887883 237.120002428
201.966717077 233.616011231
204.151690931 229.047188904
204.535428573 224.169806092
204.274254481 219.582365291
202.68969634 212.89038519
201.69947094 209.273453553
200.29657506 203.772426929
199.235850544 195.996523064
197.339564681 188.082079704
195.789814358 181.207337224
195.075643 174.471127012
193.422820997 165.277439624
192.232042458 157.470022602
189.633752422 148.238624655
187.862038979 139.90824036
186.390904777 131.905494914
185.188996139 123.203245943
183.215497941 113.549551467
181.429231639 105.534224391
179.787675276 97.2353074889
178.637342912 89.6925127299
176.599917204 80.8517001892
174.663407302 72.6725316802
172.908533457 65.6843283397
171.367930351 58.0470382271
170.33528644 52.5081002195
169.201745828 46.3075092027
168.350733765 41.9595385794
167.36190736 35.4753567076
166.089257417 30.0057542785
164.420725436 23.994260892
163.92870184 18.7136120443
162.26575708 13.1495239191
160.52209863 7.05611139535
